detector,condition,filename,true_label,generator,fake_score,predicted_label,correct
M1_MesoNet,jpeg_q90,img_003_fakeA.png,FAKE,A,0.0296,REAL,False
M1_MesoNet,jpeg_q90,img_004_fakeA.png,FAKE,A,0.0301,REAL,False
M1_MesoNet,jpeg_q90,img_005_fakeA.png,FAKE,A,0.1663,REAL,False
M1_MesoNet,jpeg_q90,img_006_fakeA.png,FAKE,A,0.002,REAL,False
M1_MesoNet,jpeg_q90,img_007_fakeA.png,FAKE,A,0.2725,REAL,False
M1_MesoNet,jpeg_q90,img_008_fakeA.png,FAKE,A,0.0949,REAL,False
M1_MesoNet,jpeg_q90,img_009_fakeA.png,FAKE,A,0.4954,REAL,False
M1_MesoNet,jpeg_q90,img_010_fakeA.png,FAKE,A,0.0947,REAL,False
M1_MesoNet,jpeg_q90,img_011_fakeA.png,FAKE,A,0.5303,FAKE,True
M1_MesoNet,jpeg_q90,img_012_fakeA.png,FAKE,A,0.2779,REAL,False
M1_MesoNet,jpeg_q90,img_013_fakeA.png,FAKE,A,0.6523,FAKE,True
M1_MesoNet,jpeg_q90,img_014_fakeA.png,FAKE,A,0.8742,FAKE,True
M1_MesoNet,jpeg_q90,img_015_fakeA.png,FAKE,A,0.169,REAL,False
M1_MesoNet,jpeg_q90,img_016_fakeA.png,FAKE,A,0.032,REAL,False
M1_MesoNet,jpeg_q90,img_017_fakeA.png,FAKE,A,0.6468,FAKE,True
M1_MesoNet,jpeg_q90,img_018_fakeA.png,FAKE,A,0.1278,REAL,False
M1_MesoNet,jpeg_q90,img_019_fakeA.png,FAKE,A,0.0777,REAL,False
M1_MesoNet,jpeg_q90,img_020_fakeA.png,FAKE,A,0.0832,REAL,False
M1_MesoNet,jpeg_q90,img_001_fakeB.png,FAKE,B,0.0257,REAL,False
M1_MesoNet,jpeg_q90,img_002_fakeB.png,FAKE,B,0.0563,REAL,False
M1_MesoNet,jpeg_q90,img_003_fakeB.png,FAKE,B,0.0203,REAL,False
M1_MesoNet,jpeg_q90,img_004_fakeB.png,FAKE,B,0.019,REAL,False
M1_MesoNet,jpeg_q90,img_005_fakeB.png,FAKE,B,0.1192,REAL,False
M1_MesoNet,jpeg_q90,img_006_fakeB.png,FAKE,B,0.0015,REAL,False
M1_MesoNet,jpeg_q90,img_007_fakeB.png,FAKE,B,0.2022,REAL,False
M1_MesoNet,jpeg_q90,img_008_fakeB.png,FAKE,B,0.0215,REAL,False
M1_MesoNet,jpeg_q90,img_009_fakeB.png,FAKE,B,0.0485,REAL,False
M1_MesoNet,jpeg_q90,img_010_fakeB.png,FAKE,B,0.0439,REAL,False
M1_MesoNet,jpeg_q90,img_011_fakeB.png,FAKE,B,0.2338,REAL,False
M1_MesoNet,jpeg_q90,img_012_fakeB.png,FAKE,B,0.2007,REAL,False
M1_MesoNet,jpeg_q90,img_013_fakeB.png,FAKE,B,0.6177,FAKE,True
M1_MesoNet,jpeg_q90,img_014_fakeB.png,FAKE,B,0.6367,FAKE,True
M1_MesoNet,jpeg_q90,img_015_fakeB.png,FAKE,B,0.0361,REAL,False
M1_MesoNet,jpeg_q90,img_016_fakeB.png,FAKE,B,0.0235,REAL,False
M1_MesoNet,jpeg_q90,img_017_fakeB.png,FAKE,B,0.7212,FAKE,True
M1_MesoNet,jpeg_q90,img_018_fakeB.png,FAKE,B,0.0506,REAL,False
M1_MesoNet,jpeg_q90,img_019_fakeB.png,FAKE,B,0.0953,REAL,False
M1_MesoNet,jpeg_q90,img_020_fakeB.png,FAKE,B,0.0824,REAL,False
M1_MesoNet,jpeg_q50,img_001_real.png,REAL,REAL,0.0031,REAL,True
M1_MesoNet,jpeg_q50,img_002_real.png,REAL,REAL,0.0033,REAL,True
M1_MesoNet,jpeg_q50,img_003_real.png,REAL,REAL,0.0127,REAL,True
M1_MesoNet,jpeg_q50,img_004_real.png,REAL,REAL,0.0157,REAL,True
M1_MesoNet,jpeg_q50,img_005_real.png,REAL,REAL,0.0046,REAL,True
M1_MesoNet,jpeg_q50,img_006_real.png,REAL,REAL,0.0094,REAL,True
M1_MesoNet,jpeg_q50,img_007_real.png,REAL,REAL,0.0149,REAL,True
M1_MesoNet,jpeg_q50,img_008_real.png,REAL,REAL,0.0139,REAL,True
M1_MesoNet,jpeg_q50,img_009_real.png,REAL,REAL,0.0775,REAL,True
M1_MesoNet,jpeg_q50,img_010_real.png,REAL,REAL,0.0108,REAL,True
M1_MesoNet,jpeg_q50,img_011_real.png,REAL,REAL,0.0021,REAL,True
M1_MesoNet,jpeg_q50,img_012_real.png,REAL,REAL,0.0039,REAL,True
M1_MesoNet,jpeg_q50,img_013_real.png,REAL,REAL,0.0156,REAL,True
M1_MesoNet,jpeg_q50,img_014_real.png,REAL,REAL,0.0386,REAL,True
M1_MesoNet,jpeg_q50,img_015_real.png,REAL,REAL,0.0031,REAL,True
M1_MesoNet,jpeg_q50,img_016_real.png,REAL,REAL,0.0033,REAL,True
M1_MesoNet,jpeg_q50,img_017_real.png,REAL,REAL,0.0023,REAL,True
M1_MesoNet,jpeg_q50,img_018_real.png,REAL,REAL,0.0127,REAL,True
M1_MesoNet,jpeg_q50,img_019_real.png,REAL,REAL,0.0157,REAL,True
M1_MesoNet,jpeg_q50,img_020_real.png,REAL,REAL,0.003,REAL,True
M1_MesoNet,jpeg_q50,img_001_fakeA.png,FAKE,A,0.0275,REAL,False
M1_MesoNet,jpeg_q50,img_002_fakeA.png,FAKE,A,0.1322,REAL,False
M1_MesoNet,jpeg_q50,img_003_fakeA.png,FAKE,A,0.0293,REAL,False
M1_MesoNet,jpeg_q50,img_004_fakeA.png,FAKE,A,0.0373,REAL,False
M1_MesoNet,jpeg_q50,img_005_fakeA.png,FAKE,A,0.143,REAL,False
M1_MesoNet,jpeg_q50,img_006_fakeA.png,FAKE,A,0.0009,REAL,False
M1_MesoNet,jpeg_q50,img_007_fakeA.png,FAKE,A,0.2628,REAL,False
M1_MesoNet,jpeg_q50,img_008_fakeA.png,FAKE,A,0.1036,REAL,False
M1_MesoNet,jpeg_q50,img_009_fakeA.png,FAKE,A,0.437,REAL,False
M1_MesoNet,jpeg_q50,img_010_fakeA.png,FAKE,A,0.1,REAL,False
M1_MesoNet,jpeg_q50,img_011_fakeA.png,FAKE,A,0.5311,FAKE,True
M1_MesoNet,jpeg_q50,img_012_fakeA.png,FAKE,A,0.3924,REAL,False
M1_MesoNet,jpeg_q50,img_013_fakeA.png,FAKE,A,0.6997,FAKE,True
M1_MesoNet,jpeg_q50,img_014_fakeA.png,FAKE,A,0.849,FAKE,True
M1_MesoNet,jpeg_q50,img_015_fakeA.png,FAKE,A,0.1491,REAL,False
M1_MesoNet,jpeg_q50,img_016_fakeA.png,FAKE,A,0.0312,REAL,False
M1_MesoNet,jpeg_q50,img_017_fakeA.png,FAKE,A,0.7041,FAKE,True
M1_MesoNet,jpeg_q50,img_018_fakeA.png,FAKE,A,0.1908,REAL,False
M1_MesoNet,jpeg_q50,img_019_fakeA.png,FAKE,A,0.1093,REAL,False
M1_MesoNet,jpeg_q50,img_020_fakeA.png,FAKE,A,0.0625,REAL,False
M1_MesoNet,jpeg_q50,img_001_fakeB.png,FAKE,B,0.0388,REAL,False
M1_MesoNet,jpeg_q50,img_002_fakeB.png,FAKE,B,0.0525,REAL,False
M1_MesoNet,jpeg_q50,img_003_fakeB.png,FAKE,B,0.0299,REAL,False
M1_MesoNet,jpeg_q50,img_004_fakeB.png,FAKE,B,0.0194,REAL,False
M1_MesoNet,jpeg_q50,img_005_fakeB.png,FAKE,B,0.1316,REAL,False
M1_MesoNet,jpeg_q50,img_006_fakeB.png,FAKE,B,0.0012,REAL,False
M1_MesoNet,jpeg_q50,img_007_fakeB.png,FAKE,B,0.1867,REAL,False
M1_MesoNet,jpeg_q50,img_008_fakeB.png,FAKE,B,0.024,REAL,False
M1_MesoNet,jpeg_q50,img_009_fakeB.png,FAKE,B,0.0578,REAL,False
M1_MesoNet,jpeg_q50,img_010_fakeB.png,FAKE,B,0.0633,REAL,False
M1_MesoNet,jpeg_q50,img_011_fakeB.png,FAKE,B,0.2828,REAL,False
M1_MesoNet,jpeg_q50,img_012_fakeB.png,FAKE,B,0.1738,REAL,False
M1_MesoNet,jpeg_q50,img_013_fakeB.png,FAKE,B,0.5696,FAKE,True
M1_MesoNet,jpeg_q50,img_014_fakeB.png,FAKE,B,0.497,REAL,False
M1_MesoNet,jpeg_q50,img_015_fakeB.png,FAKE,B,0.0448,REAL,False
M1_MesoNet,jpeg_q50,img_016_fakeB.png,FAKE,B,0.0463,REAL,False
M1_MesoNet,jpeg_q50,img_017_fakeB.png,FAKE,B,0.7568,FAKE,True
M1_MesoNet,jpeg_q50,img_018_fakeB.png,FAKE,B,0.0736,REAL,False
M1_MesoNet,jpeg_q50,img_019_fakeB.png,FAKE,B,0.0446,REAL,False
M1_MesoNet,jpeg_q50,img_020_fakeB.png,FAKE,B,0.0773,REAL,False
M1_MesoNet,blur_light,img_001_real.png,REAL,REAL,0.0351,REAL,True
M1_MesoNet,blur_light,img_002_real.png,REAL,REAL,0.0383,REAL,True
M1_MesoNet,blur_light,img_003_real.png,REAL,REAL,0.0736,REAL,True
M1_MesoNet,blur_light,img_004_real.png,REAL,REAL,0.0798,REAL,True
M1_MesoNet,blur_light,img_005_real.png,REAL,REAL,0.0613,REAL,True
M1_MesoNet,blur_light,img_006_real.png,REAL,REAL,0.0848,REAL,True
M1_MesoNet,blur_light,img_007_real.png,REAL,REAL,0.087,REAL,True
M1_MesoNet,blur_light,img_008_real.png,REAL,REAL,0.0484,REAL,True
M1_MesoNet,blur_light,img_009_real.png,REAL,REAL,0.2216,REAL,True
M1_MesoNet,blur_light,img_010_real.png,REAL,REAL,0.0634,REAL,True
M1_MesoNet,blur_light,img_011_real.png,REAL,REAL,0.0726,REAL,True
M1_MesoNet,blur_light,img_012_real.png,REAL,REAL,0.0708,REAL,True
M1_MesoNet,blur_light,img_013_real.png,REAL,REAL,0.076,REAL,True
M1_MesoNet,blur_light,img_014_real.png,REAL,REAL,0.1225,REAL,True
M1_MesoNet,blur_light,img_015_real.png,REAL,REAL,0.0351,REAL,True
M1_MesoNet,blur_light,img_016_real.png,REAL,REAL,0.0383,REAL,True
M1_MesoNet,blur_light,img_017_real.png,REAL,REAL,0.0316,REAL,True
M1_MesoNet,blur_light,img_018_real.png,REAL,REAL,0.0736,REAL,True
M1_MesoNet,blur_light,img_019_real.png,REAL,REAL,0.0798,REAL,True
M1_MesoNet,blur_light,img_020_real.png,REAL,REAL,0.0558,REAL,True
M1_MesoNet,blur_light,img_001_fakeA.png,FAKE,A,0.1678,REAL,False
M1_MesoNet,blur_light,img_002_fakeA.png,FAKE,A,0.4647,REAL,False
M1_MesoNet,blur_light,img_003_fakeA.png,FAKE,A,0.161,REAL,False
M1_MesoNet,blur_light,img_004_fakeA.png,FAKE,A,0.1721,REAL,False
M1_MesoNet,blur_light,img_005_fakeA.png,FAKE,A,0.6462,FAKE,True
M1_MesoNet,blur_light,img_006_fakeA.png,FAKE,A,0.0399,REAL,False
M1_MesoNet,blur_light,img_007_fakeA.png,FAKE,A,0.2716,REAL,False
M1_MesoNet,blur_light,img_008_fakeA.png,FAKE,A,0.5019,FAKE,True
M1_MesoNet,blur_light,img_009_fakeA.png,FAKE,A,0.8584,FAKE,True
M1_MesoNet,blur_light,img_010_fakeA.png,FAKE,A,0.3793,REAL,False
M1_MesoNet,blur_light,img_011_fakeA.png,FAKE,A,0.8393,FAKE,True
M1_MesoNet,blur_light,img_012_fakeA.png,FAKE,A,0.7363,FAKE,True
M1_MesoNet,blur_light,img_013_fakeA.png,FAKE,A,0.8818,FAKE,True
M1_MesoNet,blur_light,img_014_fakeA.png,FAKE,A,0.9513,FAKE,True
M1_MesoNet,blur_light,img_015_fakeA.png,FAKE,A,0.6272,FAKE,True
M1_MesoNet,blur_light,img_016_fakeA.png,FAKE,A,0.3857,REAL,False
M1_MesoNet,blur_light,img_017_fakeA.png,FAKE,A,0.792,FAKE,True
M1_MesoNet,blur_light,img_018_fakeA.png,FAKE,A,0.5829,FAKE,True
M1_MesoNet,blur_light,img_019_fakeA.png,FAKE,A,0.4069,REAL,False
M1_MesoNet,blur_light,img_020_fakeA.png,FAKE,A,0.142,REAL,False
M1_MesoNet,blur_light,img_001_fakeB.png,FAKE,B,0.1356,REAL,False
M1_MesoNet,blur_light,img_002_fakeB.png,FAKE,B,0.2834,REAL,False
M1_MesoNet,blur_light,img_003_fakeB.png,FAKE,B,0.125,REAL,False
M1_MesoNet,blur_light,img_004_fakeB.png,FAKE,B,0.156,REAL,False
M1_MesoNet,blur_light,img_005_fakeB.png,FAKE,B,0.4626,REAL,False
M1_MesoNet,blur_light,img_006_fakeB.png,FAKE,B,0.0317,REAL,False
M1_MesoNet,blur_light,img_007_fakeB.png,FAKE,B,0.2147,REAL,False
M1_MesoNet,blur_light,img_008_fakeB.png,FAKE,B,0.267,REAL,False
M1_MesoNet,blur_light,img_009_fakeB.png,FAKE,B,0.2832,REAL,False
M1_MesoNet,blur_light,img_010_fakeB.png,FAKE,B,0.294,REAL,False
M1_MesoNet,blur_light,img_011_fakeB.png,FAKE,B,0.7657,FAKE,True
M1_MesoNet,blur_light,img_012_fakeB.png,FAKE,B,0.4114,REAL,False
M1_MesoNet,blur_light,img_013_fakeB.png,FAKE,B,0.7951,FAKE,True
M1_MesoNet,blur_light,img_014_fakeB.png,FAKE,B,0.8221,FAKE,True
M1_MesoNet,blur_light,img_015_fakeB.png,FAKE,B,0.3741,REAL,False
M1_MesoNet,blur_light,img_016_fakeB.png,FAKE,B,0.3158,REAL,False
M1_MesoNet,blur_light,img_017_fakeB.png,FAKE,B,0.763,FAKE,True
M1_MesoNet,blur_light,img_018_fakeB.png,FAKE,B,0.3991,REAL,False
M1_MesoNet,blur_light,img_019_fakeB.png,FAKE,B,0.3323,REAL,False
M1_MesoNet,blur_light,img_020_fakeB.png,FAKE,B,0.1682,REAL,False
M1_MesoNet,blur_medium,img_001_real.png,REAL,REAL,0.4054,REAL,True
M1_MesoNet,blur_medium,img_002_real.png,REAL,REAL,0.3439,REAL,True
M1_MesoNet,blur_medium,img_003_real.png,REAL,REAL,0.3913,REAL,True
M1_MesoNet,blur_medium,img_004_real.png,REAL,REAL,0.3438,REAL,True
M1_MesoNet,blur_medium,img_005_real.png,REAL,REAL,0.4272,REAL,True
M1_MesoNet,blur_medium,img_006_real.png,REAL,REAL,0.461,REAL,True
M1_MesoNet,blur_medium,img_007_real.png,REAL,REAL,0.6009,FAKE,False
M1_MesoNet,blur_medium,img_008_real.png,REAL,REAL,0.5574,FAKE,False
M1_MesoNet,blur_medium,img_009_real.png,REAL,REAL,0.551,FAKE,False
M1_MesoNet,blur_medium,img_010_real.png,REAL,REAL,0.4149,REAL,True
M1_MesoNet,blur_medium,img_011_real.png,REAL,REAL,0.5815,FAKE,False
M1_MesoNet,blur_medium,img_012_real.png,REAL,REAL,0.5313,FAKE,False
M1_MesoNet,blur_medium,img_013_real.png,REAL,REAL,0.5037,FAKE,False
M1_MesoNet,blur_medium,img_014_real.png,REAL,REAL,0.3809,REAL,True
M1_MesoNet,blur_medium,img_015_real.png,REAL,REAL,0.4054,REAL,True
M1_MesoNet,blur_medium,img_016_real.png,REAL,REAL,0.3439,REAL,True
M1_MesoNet,blur_medium,img_017_real.png,REAL,REAL,0.4101,REAL,True
M1_MesoNet,blur_medium,img_018_real.png,REAL,REAL,0.3913,REAL,True
M1_MesoNet,blur_medium,img_019_real.png,REAL,REAL,0.3438,REAL,True
M1_MesoNet,blur_medium,img_020_real.png,REAL,REAL,0.4538,REAL,True
M1_MesoNet,blur_medium,img_001_fakeA.png,FAKE,A,0.5894,FAKE,True
M1_MesoNet,blur_medium,img_002_fakeA.png,FAKE,A,0.5872,FAKE,True
M1_MesoNet,blur_medium,img_003_fakeA.png,FAKE,A,0.5956,FAKE,True
M1_MesoNet,blur_medium,img_004_fakeA.png,FAKE,A,0.7264,FAKE,True
M1_MesoNet,blur_medium,img_005_fakeA.png,FAKE,A,0.9768,FAKE,True
M1_MesoNet,blur_medium,img_006_fakeA.png,FAKE,A,0.574,FAKE,True
M1_MesoNet,blur_medium,img_007_fakeA.png,FAKE,A,0.5023,FAKE,True
M1_MesoNet,blur_medium,img_008_fakeA.png,FAKE,A,0.9449,FAKE,True
M1_MesoNet,blur_medium,img_009_fakeA.png,FAKE,A,0.9766,FAKE,True
M1_MesoNet,blur_medium,img_010_fakeA.png,FAKE,A,0.9122,FAKE,True
M1_MesoNet,blur_medium,img_011_fakeA.png,FAKE,A,0.956,FAKE,True
M1_MesoNet,blur_medium,img_012_fakeA.png,FAKE,A,0.929,FAKE,True
M1_MesoNet,blur_medium,img_013_fakeA.png,FAKE,A,0.9148,FAKE,True
M1_MesoNet,blur_medium,img_014_fakeA.png,FAKE,A,0.9717,FAKE,True
M1_MesoNet,blur_medium,img_015_fakeA.png,FAKE,A,0.9627,FAKE,True
M1_MesoNet,blur_medium,img_016_fakeA.png,FAKE,A,0.9552,FAKE,True
M1_MesoNet,blur_medium,img_017_fakeA.png,FAKE,A,0.8409,FAKE,True
M1_MesoNet,blur_medium,img_018_fakeA.png,FAKE,A,0.9709,FAKE,True
M1_MesoNet,blur_medium,img_019_fakeA.png,FAKE,A,0.9073,FAKE,True
M1_MesoNet,blur_medium,img_020_fakeA.png,FAKE,A,0.4726,REAL,False
M1_MesoNet,blur_medium,img_001_fakeB.png,FAKE,B,0.4265,REAL,False
M1_MesoNet,blur_medium,img_002_fakeB.png,FAKE,B,0.4948,REAL,False
M1_MesoNet,blur_medium,img_003_fakeB.png,FAKE,B,0.4447,REAL,False
M1_MesoNet,blur_medium,img_004_fakeB.png,FAKE,B,0.8596,FAKE,True
M1_MesoNet,blur_medium,img_005_fakeB.png,FAKE,B,0.9312,FAKE,True
M1_MesoNet,blur_medium,img_006_fakeB.png,FAKE,B,0.5437,FAKE,True
M1_MesoNet,blur_medium,img_007_fakeB.png,FAKE,B,0.4322,REAL,False
M1_MesoNet,blur_medium,img_008_fakeB.png,FAKE,B,0.9153,FAKE,True
M1_MesoNet,blur_medium,img_009_fakeB.png,FAKE,B,0.9255,FAKE,True
M1_MesoNet,blur_medium,img_010_fakeB.png,FAKE,B,0.8789,FAKE,True
M1_MesoNet,blur_medium,img_011_fakeB.png,FAKE,B,0.9324,FAKE,True
M1_MesoNet,blur_medium,img_012_fakeB.png,FAKE,B,0.8023,FAKE,True
M1_MesoNet,blur_medium,img_013_fakeB.png,FAKE,B,0.8973,FAKE,True
M1_MesoNet,blur_medium,img_014_fakeB.png,FAKE,B,0.9256,FAKE,True
M1_MesoNet,blur_medium,img_015_fakeB.png,FAKE,B,0.9185,FAKE,True
M1_MesoNet,blur_medium,img_016_fakeB.png,FAKE,B,0.9084,FAKE,True
M1_MesoNet,blur_medium,img_017_fakeB.png,FAKE,B,0.7886,FAKE,True
M1_MesoNet,blur_medium,img_018_fakeB.png,FAKE,B,0.9398,FAKE,True
M1_MesoNet,blur_medium,img_019_fakeB.png,FAKE,B,0.9103,FAKE,True
M1_MesoNet,blur_medium,img_020_fakeB.png,FAKE,B,0.5566,FAKE,True
M1_MesoNet,noise_low,img_001_real.png,REAL,REAL,0.0038,REAL,True
M1_MesoNet,noise_low,img_002_real.png,REAL,REAL,0.0036,REAL,True
M1_MesoNet,noise_low,img_003_real.png,REAL,REAL,0.0107,REAL,True
M1_MesoNet,noise_low,img_004_real.png,REAL,REAL,0.0375,REAL,True
M1_MesoNet,noise_low,img_005_real.png,REAL,REAL,0.0039,REAL,True
M1_MesoNet,noise_low,img_006_real.png,REAL,REAL,0.0106,REAL,True
M1_MesoNet,noise_low,img_007_real.png,REAL,REAL,0.0306,REAL,True
M1_MesoNet,noise_low,img_008_real.png,REAL,REAL,0.0154,REAL,True
M1_MesoNet,noise_low,img_009_real.png,REAL,REAL,0.1507,REAL,True
M1_MesoNet,noise_low,img_010_real.png,REAL,REAL,0.0112,REAL,True
M1_MesoNet,noise_low,img_011_real.png,REAL,REAL,0.0046,REAL,True
M1_MesoNet,noise_low,img_012_real.png,REAL,REAL,0.0118,REAL,True
M1_MesoNet,noise_low,img_013_real.png,REAL,REAL,0.0144,REAL,True
M1_MesoNet,noise_low,img_014_real.png,REAL,REAL,0.0993,REAL,True
M1_MesoNet,noise_low,img_015_real.png,REAL,REAL,0.0021,REAL,True
M1_MesoNet,noise_low,img_016_real.png,REAL,REAL,0.0016,REAL,True
M1_MesoNet,noise_low,img_017_real.png,REAL,REAL,0.0009,REAL,True
M1_MesoNet,noise_low,img_018_real.png,REAL,REAL,0.0157,REAL,True
M1_MesoNet,noise_low,img_019_real.png,REAL,REAL,0.0198,REAL,True
M1_MesoNet,noise_low,img_020_real.png,REAL,REAL,0.0038,REAL,True
M1_MesoNet,noise_low,img_001_fakeA.png,FAKE,A,0.0531,REAL,False
M1_MesoNet,noise_low,img_002_fakeA.png,FAKE,A,0.3796,REAL,False
M1_MesoNet,noise_low,img_003_fakeA.png,FAKE,A,0.0182,REAL,False
M1_MesoNet,noise_low,img_004_fakeA.png,FAKE,A,0.0134,REAL,False
M1_MesoNet,noise_low,img_005_fakeA.png,FAKE,A,0.2463,REAL,False
M1_MesoNet,noise_low,img_006_fakeA.png,FAKE,A,0.0036,REAL,False
M1_MesoNet,noise_low,img_007_fakeA.png,FAKE,A,0.1976,REAL,False
M1_MesoNet,noise_low,img_008_fakeA.png,FAKE,A,0.0874,REAL,False
M1_MesoNet,noise_low,img_009_fakeA.png,FAKE,A,0.2581,REAL,False
M1_MesoNet,noise_low,img_010_fakeA.png,FAKE,A,0.0418,REAL,False
M1_MesoNet,noise_low,img_011_fakeA.png,FAKE,A,0.2297,REAL,False
M1_MesoNet,noise_low,img_012_fakeA.png,FAKE,A,0.2315,REAL,False
M1_MesoNet,noise_low,img_013_fakeA.png,FAKE,A,0.5837,FAKE,True
M1_MesoNet,noise_low,img_014_fakeA.png,FAKE,A,0.5639,FAKE,True
M1_MesoNet,noise_low,img_015_fakeA.png,FAKE,A,0.1168,REAL,False
M1_MesoNet,noise_low,img_016_fakeA.png,FAKE,A,0.0775,REAL,False
M1_MesoNet,noise_low,img_017_fakeA.png,FAKE,A,0.5062,FAKE,True
M1_MesoNet,noise_low,img_018_fakeA.png,FAKE,A,0.1233,REAL,False
M1_MesoNet,noise_low,img_019_fakeA.png,FAKE,A,0.1509,REAL,False
M1_MesoNet,noise_low,img_020_fakeA.png,FAKE,A,0.0928,REAL,False
M1_MesoNet,noise_low,img_001_fakeB.png,FAKE,B,0.0397,REAL,False
M1_MesoNet,noise_low,img_002_fakeB.png,FAKE,B,0.1675,REAL,False
M1_MesoNet,noise_low,img_003_fakeB.png,FAKE,B,0.0094,REAL,False
M1_MesoNet,noise_low,img_004_fakeB.png,FAKE,B,0.0195,REAL,False
M1_MesoNet,noise_low,img_005_fakeB.png,FAKE,B,0.069,REAL,False
M1_MesoNet,noise_low,img_006_fakeB.png,FAKE,B,0.0058,REAL,False
M1_MesoNet,noise_low,img_007_fakeB.png,FAKE,B,0.2022,REAL,False
M1_MesoNet,noise_low,img_008_fakeB.png,FAKE,B,0.0516,REAL,False
M1_MesoNet,noise_low,img_009_fakeB.png,FAKE,B,0.0516,REAL,False
M1_MesoNet,noise_low,img_010_fakeB.png,FAKE,B,0.0706,REAL,False
M1_MesoNet,noise_low,img_011_fakeB.png,FAKE,B,0.1979,REAL,False
M1_MesoNet,noise_low,img_012_fakeB.png,FAKE,B,0.2789,REAL,False
M1_MesoNet,noise_low,img_013_fakeB.png,FAKE,B,0.4784,REAL,False
M1_MesoNet,noise_low,img_014_fakeB.png,FAKE,B,0.3823,REAL,False
M1_MesoNet,noise_low,img_015_fakeB.png,FAKE,B,0.041,REAL,False
M1_MesoNet,noise_low,img_016_fakeB.png,FAKE,B,0.0553,REAL,False
M1_MesoNet,noise_low,img_017_fakeB.png,FAKE,B,0.6253,FAKE,True
M1_MesoNet,noise_low,img_018_fakeB.png,FAKE,B,0.069,REAL,False
M1_MesoNet,noise_low,img_019_fakeB.png,FAKE,B,0.0605,REAL,False
M1_MesoNet,noise_low,img_020_fakeB.png,FAKE,B,0.0951,REAL,False
M1_MesoNet,noise_medium,img_001_real.png,REAL,REAL,0.0158,REAL,True
M1_MesoNet,noise_medium,img_002_real.png,REAL,REAL,0.0213,REAL,True
M1_MesoNet,noise_medium,img_003_real.png,REAL,REAL,0.0051,REAL,True
M1_MesoNet,noise_medium,img_004_real.png,REAL,REAL,0.0164,REAL,True
M1_MesoNet,noise_medium,img_005_real.png,REAL,REAL,0.018,REAL,True
M1_MesoNet,noise_medium,img_006_real.png,REAL,REAL,0.0574,REAL,True
M1_MesoNet,noise_medium,img_007_real.png,REAL,REAL,0.0261,REAL,True
M1_MesoNet,noise_medium,img_008_real.png,REAL,REAL,0.0503,REAL,True
M1_MesoNet,noise_medium,img_009_real.png,REAL,REAL,0.1197,REAL,True
M1_MesoNet,noise_medium,img_010_real.png,REAL,REAL,0.023,REAL,True
M1_MesoNet,noise_medium,img_011_real.png,REAL,REAL,0.0253,REAL,True
M1_MesoNet,noise_medium,img_012_real.png,REAL,REAL,0.1441,REAL,True
M1_MesoNet,noise_medium,img_013_real.png,REAL,REAL,0.2357,REAL,True
M1_MesoNet,noise_medium,img_014_real.png,REAL,REAL,0.0393,REAL,True
M1_MesoNet,noise_medium,img_015_real.png,REAL,REAL,0.0055,REAL,True
M1_MesoNet,noise_medium,img_016_real.png,REAL,REAL,0.0167,REAL,True
M1_MesoNet,noise_medium,img_017_real.png,REAL,REAL,0.0116,REAL,True
M1_MesoNet,noise_medium,img_018_real.png,REAL,REAL,0.0321,REAL,True
