detector,condition,filename,true_label,generator,fake_score,predicted_label,correct
M3_SBI_EfficientNetB4,jpeg_q50,img_007_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_008_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_009_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_010_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_011_fakeB.png,FAKE,B,0.9967,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_012_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_013_fakeB.png,FAKE,B,0.3664,REAL,False
M3_SBI_EfficientNetB4,jpeg_q50,img_014_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_015_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_016_fakeB.png,FAKE,B,0.9997,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_017_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_018_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_019_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,jpeg_q50,img_020_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_001_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_002_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_003_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_004_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_005_real.png,REAL,REAL,0.9937,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_006_real.png,REAL,REAL,0.999,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_007_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_008_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_009_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_010_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_011_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_012_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_013_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_014_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_015_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_016_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_017_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_018_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_019_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_020_real.png,REAL,REAL,0.5587,FAKE,False
M3_SBI_EfficientNetB4,blur_light,img_001_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_002_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_003_fakeA.png,FAKE,A,0.1469,REAL,False
M3_SBI_EfficientNetB4,blur_light,img_004_fakeA.png,FAKE,A,0.4736,REAL,False
M3_SBI_EfficientNetB4,blur_light,img_005_fakeA.png,FAKE,A,0.2486,REAL,False
M3_SBI_EfficientNetB4,blur_light,img_006_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_007_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_008_fakeA.png,FAKE,A,0.9998,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_009_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_010_fakeA.png,FAKE,A,0.9993,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_011_fakeA.png,FAKE,A,0.9739,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_012_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_013_fakeA.png,FAKE,A,0.2237,REAL,False
M3_SBI_EfficientNetB4,blur_light,img_014_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_015_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_016_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_017_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_018_fakeA.png,FAKE,A,0.9452,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_019_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_020_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_001_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_002_fakeB.png,FAKE,B,0.056,REAL,False
M3_SBI_EfficientNetB4,blur_light,img_003_fakeB.png,FAKE,B,0.8888,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_004_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_005_fakeB.png,FAKE,B,0.0665,REAL,False
M3_SBI_EfficientNetB4,blur_light,img_006_fakeB.png,FAKE,B,0.9998,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_007_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_008_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_009_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_010_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_011_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_012_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_013_fakeB.png,FAKE,B,0.3308,REAL,False
M3_SBI_EfficientNetB4,blur_light,img_014_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_015_fakeB.png,FAKE,B,0.9988,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_016_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_017_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_018_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_019_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_light,img_020_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_001_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_002_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_003_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_004_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_005_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_006_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_007_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_008_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_009_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_010_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_011_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_012_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_013_real.png,REAL,REAL,0.9993,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_014_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_015_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_016_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_017_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_018_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_019_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_020_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,blur_medium,img_001_fakeA.png,FAKE,A,0.0,REAL,False
M3_SBI_EfficientNetB4,blur_medium,img_002_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_003_fakeA.png,FAKE,A,0.249,REAL,False
M3_SBI_EfficientNetB4,blur_medium,img_004_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_005_fakeA.png,FAKE,A,0.5446,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_006_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_007_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_008_fakeA.png,FAKE,A,0.9999,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_009_fakeA.png,FAKE,A,0.0,REAL,False
M3_SBI_EfficientNetB4,blur_medium,img_010_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_011_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_012_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_013_fakeA.png,FAKE,A,0.2659,REAL,False
M3_SBI_EfficientNetB4,blur_medium,img_014_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_015_fakeA.png,FAKE,A,0.9286,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_016_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_017_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_018_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_019_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_020_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_001_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_002_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_003_fakeB.png,FAKE,B,0.0595,REAL,False
M3_SBI_EfficientNetB4,blur_medium,img_004_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_005_fakeB.png,FAKE,B,0.0733,REAL,False
M3_SBI_EfficientNetB4,blur_medium,img_006_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_007_fakeB.png,FAKE,B,0.9995,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_008_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_009_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_010_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_011_fakeB.png,FAKE,B,0.5404,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_012_fakeB.png,FAKE,B,0.9939,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_013_fakeB.png,FAKE,B,0.3674,REAL,False
M3_SBI_EfficientNetB4,blur_medium,img_014_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_015_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_016_fakeB.png,FAKE,B,0.9999,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_017_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_018_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_019_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,blur_medium,img_020_fakeB.png,FAKE,B,1.0,FAKE,True
M3_SBI_EfficientNetB4,noise_low,img_001_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_002_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_003_real.png,REAL,REAL,0.9995,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_004_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_005_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_006_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_007_real.png,REAL,REAL,0.9883,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_008_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_009_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_010_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_011_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_012_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_013_real.png,REAL,REAL,0.97,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_014_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_015_real.png,REAL,REAL,0.9999,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_016_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_017_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_018_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_019_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_020_real.png,REAL,REAL,1.0,FAKE,False
M3_SBI_EfficientNetB4,noise_low,img_001_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,noise_low,img_002_fakeA.png,FAKE,A,0.9802,FAKE,True
M3_SBI_EfficientNetB4,noise_low,img_003_fakeA.png,FAKE,A,0.3245,REAL,False
M3_SBI_EfficientNetB4,noise_low,img_004_fakeA.png,FAKE,A,0.7467,FAKE,True
M3_SBI_EfficientNetB4,noise_low,img_005_fakeA.png,FAKE,A,0.192,REAL,False
M3_SBI_EfficientNetB4,noise_low,img_006_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,noise_low,img_007_fakeA.png,FAKE,A,0.5293,FAKE,True
M3_SBI_EfficientNetB4,noise_low,img_008_fakeA.png,FAKE,A,0.0,REAL,False
M3_SBI_EfficientNetB4,noise_low,img_009_fakeA.png,FAKE,A,1.0,FAKE,True
M3_SBI_EfficientNetB4,noise_low,img_010_fakeA.png,FAKE,A,0.5777,FAKE,True
M3_SBI_EfficientNetB4,noise_low,img_011_fakeA.png,FAKE,A,0.8524,FAKE,True
M3_SBI_EfficientNetB4,noise_low,img_012_fakeA.png,FAKE,A,0.9997,FAKE,True
M3_SBI_EfficientNetB4,noise_low,img_013_fakeA.png,FAKE,A,0.3169,REAL,False
