detector,condition,filename,true_label,generator,fake_score,predicted_label,correct
M5_EfficientNetB0,jpeg_q90,img_008_fakeA.png,FAKE,A,0.9709,FAKE,True
M5_EfficientNetB0,jpeg_q90,img_009_fakeA.png,FAKE,A,0.4572,REAL,False
M5_EfficientNetB0,jpeg_q90,img_010_fakeA.png,FAKE,A,0.0123,REAL,False
M5_EfficientNetB0,jpeg_q90,img_011_fakeA.png,FAKE,A,0.3278,REAL,False
M5_EfficientNetB0,jpeg_q90,img_012_fakeA.png,FAKE,A,0.1224,REAL,False
M5_EfficientNetB0,jpeg_q90,img_013_fakeA.png,FAKE,A,0.847,FAKE,True
M5_EfficientNetB0,jpeg_q90,img_014_fakeA.png,FAKE,A,0.1434,REAL,False
M5_EfficientNetB0,jpeg_q90,img_015_fakeA.png,FAKE,A,0.9913,FAKE,True
M5_EfficientNetB0,jpeg_q90,img_016_fakeA.png,FAKE,A,0.0348,REAL,False
M5_EfficientNetB0,jpeg_q90,img_017_fakeA.png,FAKE,A,0.436,REAL,False
M5_EfficientNetB0,jpeg_q90,img_018_fakeA.png,FAKE,A,0.2719,REAL,False
M5_EfficientNetB0,jpeg_q90,img_019_fakeA.png,FAKE,A,0.9182,FAKE,True
M5_EfficientNetB0,jpeg_q90,img_020_fakeA.png,FAKE,A,0.6202,FAKE,True
M5_EfficientNetB0,jpeg_q90,img_001_fakeB.png,FAKE,B,0.0692,REAL,False
M5_EfficientNetB0,jpeg_q90,img_002_fakeB.png,FAKE,B,0.0047,REAL,False
M5_EfficientNetB0,jpeg_q90,img_003_fakeB.png,FAKE,B,0.9969,FAKE,True
M5_EfficientNetB0,jpeg_q90,img_004_fakeB.png,FAKE,B,0.2553,REAL,False
M5_EfficientNetB0,jpeg_q90,img_005_fakeB.png,FAKE,B,0.6084,FAKE,True
M5_EfficientNetB0,jpeg_q90,img_006_fakeB.png,FAKE,B,0.0,REAL,False
M5_EfficientNetB0,jpeg_q90,img_007_fakeB.png,FAKE,B,0.9591,FAKE,True
M5_EfficientNetB0,jpeg_q90,img_008_fakeB.png,FAKE,B,0.9231,FAKE,True
M5_EfficientNetB0,jpeg_q90,img_009_fakeB.png,FAKE,B,0.2348,REAL,False
M5_EfficientNetB0,jpeg_q90,img_010_fakeB.png,FAKE,B,0.0039,REAL,False
M5_EfficientNetB0,jpeg_q90,img_011_fakeB.png,FAKE,B,0.1589,REAL,False
M5_EfficientNetB0,jpeg_q90,img_012_fakeB.png,FAKE,B,0.1532,REAL,False
M5_EfficientNetB0,jpeg_q90,img_013_fakeB.png,FAKE,B,0.268,REAL,False
M5_EfficientNetB0,jpeg_q90,img_014_fakeB.png,FAKE,B,0.0108,REAL,False
M5_EfficientNetB0,jpeg_q90,img_015_fakeB.png,FAKE,B,0.9624,FAKE,True
M5_EfficientNetB0,jpeg_q90,img_016_fakeB.png,FAKE,B,0.3804,REAL,False
M5_EfficientNetB0,jpeg_q90,img_017_fakeB.png,FAKE,B,0.0723,REAL,False
M5_EfficientNetB0,jpeg_q90,img_018_fakeB.png,FAKE,B,0.0571,REAL,False
M5_EfficientNetB0,jpeg_q90,img_019_fakeB.png,FAKE,B,0.6048,FAKE,True
M5_EfficientNetB0,jpeg_q90,img_020_fakeB.png,FAKE,B,0.1352,REAL,False
M5_EfficientNetB0,jpeg_q50,img_001_real.png,REAL,REAL,0.0895,REAL,True
M5_EfficientNetB0,jpeg_q50,img_002_real.png,REAL,REAL,0.077,REAL,True
M5_EfficientNetB0,jpeg_q50,img_003_real.png,REAL,REAL,0.0199,REAL,True
M5_EfficientNetB0,jpeg_q50,img_004_real.png,REAL,REAL,0.0675,REAL,True
M5_EfficientNetB0,jpeg_q50,img_005_real.png,REAL,REAL,0.0062,REAL,True
M5_EfficientNetB0,jpeg_q50,img_006_real.png,REAL,REAL,0.0001,REAL,True
M5_EfficientNetB0,jpeg_q50,img_007_real.png,REAL,REAL,0.0007,REAL,True
M5_EfficientNetB0,jpeg_q50,img_008_real.png,REAL,REAL,0.0344,REAL,True
M5_EfficientNetB0,jpeg_q50,img_009_real.png,REAL,REAL,0.1408,REAL,True
M5_EfficientNetB0,jpeg_q50,img_010_real.png,REAL,REAL,0.555,FAKE,False
M5_EfficientNetB0,jpeg_q50,img_011_real.png,REAL,REAL,0.2601,REAL,True
M5_EfficientNetB0,jpeg_q50,img_012_real.png,REAL,REAL,0.0116,REAL,True
M5_EfficientNetB0,jpeg_q50,img_013_real.png,REAL,REAL,0.0158,REAL,True
M5_EfficientNetB0,jpeg_q50,img_014_real.png,REAL,REAL,0.0088,REAL,True
M5_EfficientNetB0,jpeg_q50,img_015_real.png,REAL,REAL,0.0895,REAL,True
M5_EfficientNetB0,jpeg_q50,img_016_real.png,REAL,REAL,0.077,REAL,True
M5_EfficientNetB0,jpeg_q50,img_017_real.png,REAL,REAL,0.6022,FAKE,False
M5_EfficientNetB0,jpeg_q50,img_018_real.png,REAL,REAL,0.0199,REAL,True
M5_EfficientNetB0,jpeg_q50,img_019_real.png,REAL,REAL,0.0675,REAL,True
M5_EfficientNetB0,jpeg_q50,img_020_real.png,REAL,REAL,0.0284,REAL,True
M5_EfficientNetB0,jpeg_q50,img_001_fakeA.png,FAKE,A,0.0022,REAL,False
M5_EfficientNetB0,jpeg_q50,img_002_fakeA.png,FAKE,A,0.0038,REAL,False
M5_EfficientNetB0,jpeg_q50,img_003_fakeA.png,FAKE,A,0.9978,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_004_fakeA.png,FAKE,A,0.0175,REAL,False
M5_EfficientNetB0,jpeg_q50,img_005_fakeA.png,FAKE,A,0.9464,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_006_fakeA.png,FAKE,A,0.0,REAL,False
M5_EfficientNetB0,jpeg_q50,img_007_fakeA.png,FAKE,A,0.98,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_008_fakeA.png,FAKE,A,0.5527,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_009_fakeA.png,FAKE,A,0.2681,REAL,False
M5_EfficientNetB0,jpeg_q50,img_010_fakeA.png,FAKE,A,0.0535,REAL,False
M5_EfficientNetB0,jpeg_q50,img_011_fakeA.png,FAKE,A,0.0157,REAL,False
M5_EfficientNetB0,jpeg_q50,img_012_fakeA.png,FAKE,A,0.0561,REAL,False
M5_EfficientNetB0,jpeg_q50,img_013_fakeA.png,FAKE,A,0.7773,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_014_fakeA.png,FAKE,A,0.0223,REAL,False
M5_EfficientNetB0,jpeg_q50,img_015_fakeA.png,FAKE,A,0.9757,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_016_fakeA.png,FAKE,A,0.0275,REAL,False
M5_EfficientNetB0,jpeg_q50,img_017_fakeA.png,FAKE,A,0.3511,REAL,False
M5_EfficientNetB0,jpeg_q50,img_018_fakeA.png,FAKE,A,0.4854,REAL,False
M5_EfficientNetB0,jpeg_q50,img_019_fakeA.png,FAKE,A,0.771,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_020_fakeA.png,FAKE,A,0.0812,REAL,False
M5_EfficientNetB0,jpeg_q50,img_001_fakeB.png,FAKE,B,0.0007,REAL,False
M5_EfficientNetB0,jpeg_q50,img_002_fakeB.png,FAKE,B,0.0049,REAL,False
M5_EfficientNetB0,jpeg_q50,img_003_fakeB.png,FAKE,B,0.9969,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_004_fakeB.png,FAKE,B,0.2447,REAL,False
M5_EfficientNetB0,jpeg_q50,img_005_fakeB.png,FAKE,B,0.6817,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_006_fakeB.png,FAKE,B,0.0,REAL,False
M5_EfficientNetB0,jpeg_q50,img_007_fakeB.png,FAKE,B,0.5388,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_008_fakeB.png,FAKE,B,0.575,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_009_fakeB.png,FAKE,B,0.126,REAL,False
M5_EfficientNetB0,jpeg_q50,img_010_fakeB.png,FAKE,B,0.0026,REAL,False
M5_EfficientNetB0,jpeg_q50,img_011_fakeB.png,FAKE,B,0.0024,REAL,False
M5_EfficientNetB0,jpeg_q50,img_012_fakeB.png,FAKE,B,0.0299,REAL,False
M5_EfficientNetB0,jpeg_q50,img_013_fakeB.png,FAKE,B,0.061,REAL,False
M5_EfficientNetB0,jpeg_q50,img_014_fakeB.png,FAKE,B,0.0048,REAL,False
M5_EfficientNetB0,jpeg_q50,img_015_fakeB.png,FAKE,B,0.9798,FAKE,True
M5_EfficientNetB0,jpeg_q50,img_016_fakeB.png,FAKE,B,0.3392,REAL,False
M5_EfficientNetB0,jpeg_q50,img_017_fakeB.png,FAKE,B,0.1849,REAL,False
M5_EfficientNetB0,jpeg_q50,img_018_fakeB.png,FAKE,B,0.3531,REAL,False
M5_EfficientNetB0,jpeg_q50,img_019_fakeB.png,FAKE,B,0.2288,REAL,False
M5_EfficientNetB0,jpeg_q50,img_020_fakeB.png,FAKE,B,0.0123,REAL,False
M5_EfficientNetB0,blur_light,img_001_real.png,REAL,REAL,0.1392,REAL,True
M5_EfficientNetB0,blur_light,img_002_real.png,REAL,REAL,0.0608,REAL,True
M5_EfficientNetB0,blur_light,img_003_real.png,REAL,REAL,0.0269,REAL,True
M5_EfficientNetB0,blur_light,img_004_real.png,REAL,REAL,0.0205,REAL,True
M5_EfficientNetB0,blur_light,img_005_real.png,REAL,REAL,0.1318,REAL,True
M5_EfficientNetB0,blur_light,img_006_real.png,REAL,REAL,0.0008,REAL,True
M5_EfficientNetB0,blur_light,img_007_real.png,REAL,REAL,0.0003,REAL,True
M5_EfficientNetB0,blur_light,img_008_real.png,REAL,REAL,0.03,REAL,True
M5_EfficientNetB0,blur_light,img_009_real.png,REAL,REAL,0.1064,REAL,True
M5_EfficientNetB0,blur_light,img_010_real.png,REAL,REAL,0.4868,REAL,True
M5_EfficientNetB0,blur_light,img_011_real.png,REAL,REAL,0.1034,REAL,True
M5_EfficientNetB0,blur_light,img_012_real.png,REAL,REAL,0.0012,REAL,True
M5_EfficientNetB0,blur_light,img_013_real.png,REAL,REAL,0.0038,REAL,True
M5_EfficientNetB0,blur_light,img_014_real.png,REAL,REAL,0.0075,REAL,True
M5_EfficientNetB0,blur_light,img_015_real.png,REAL,REAL,0.1392,REAL,True
M5_EfficientNetB0,blur_light,img_016_real.png,REAL,REAL,0.0608,REAL,True
M5_EfficientNetB0,blur_light,img_017_real.png,REAL,REAL,0.3816,REAL,True
M5_EfficientNetB0,blur_light,img_018_real.png,REAL,REAL,0.0269,REAL,True
M5_EfficientNetB0,blur_light,img_019_real.png,REAL,REAL,0.0205,REAL,True
M5_EfficientNetB0,blur_light,img_020_real.png,REAL,REAL,0.016,REAL,True
M5_EfficientNetB0,blur_light,img_001_fakeA.png,FAKE,A,0.0255,REAL,False
M5_EfficientNetB0,blur_light,img_002_fakeA.png,FAKE,A,0.0101,REAL,False
M5_EfficientNetB0,blur_light,img_003_fakeA.png,FAKE,A,0.9991,FAKE,True
M5_EfficientNetB0,blur_light,img_004_fakeA.png,FAKE,A,0.0329,REAL,False
M5_EfficientNetB0,blur_light,img_005_fakeA.png,FAKE,A,0.7085,FAKE,True
M5_EfficientNetB0,blur_light,img_006_fakeA.png,FAKE,A,0.0,REAL,False
M5_EfficientNetB0,blur_light,img_007_fakeA.png,FAKE,A,0.9951,FAKE,True
M5_EfficientNetB0,blur_light,img_008_fakeA.png,FAKE,A,0.7374,FAKE,True
M5_EfficientNetB0,blur_light,img_009_fakeA.png,FAKE,A,0.6574,FAKE,True
M5_EfficientNetB0,blur_light,img_010_fakeA.png,FAKE,A,0.0098,REAL,False
M5_EfficientNetB0,blur_light,img_011_fakeA.png,FAKE,A,0.2674,REAL,False
M5_EfficientNetB0,blur_light,img_012_fakeA.png,FAKE,A,0.0387,REAL,False
M5_EfficientNetB0,blur_light,img_013_fakeA.png,FAKE,A,0.7092,FAKE,True
M5_EfficientNetB0,blur_light,img_014_fakeA.png,FAKE,A,0.0036,REAL,False
M5_EfficientNetB0,blur_light,img_015_fakeA.png,FAKE,A,0.9755,FAKE,True
M5_EfficientNetB0,blur_light,img_016_fakeA.png,FAKE,A,0.0402,REAL,False
M5_EfficientNetB0,blur_light,img_017_fakeA.png,FAKE,A,0.1497,REAL,False
M5_EfficientNetB0,blur_light,img_018_fakeA.png,FAKE,A,0.1736,REAL,False
M5_EfficientNetB0,blur_light,img_019_fakeA.png,FAKE,A,0.9312,FAKE,True
M5_EfficientNetB0,blur_light,img_020_fakeA.png,FAKE,A,0.2347,REAL,False
M5_EfficientNetB0,blur_light,img_001_fakeB.png,FAKE,B,0.024,REAL,False
M5_EfficientNetB0,blur_light,img_002_fakeB.png,FAKE,B,0.0048,REAL,False
M5_EfficientNetB0,blur_light,img_003_fakeB.png,FAKE,B,0.9991,FAKE,True
M5_EfficientNetB0,blur_light,img_004_fakeB.png,FAKE,B,0.2122,REAL,False
M5_EfficientNetB0,blur_light,img_005_fakeB.png,FAKE,B,0.217,REAL,False
M5_EfficientNetB0,blur_light,img_006_fakeB.png,FAKE,B,0.0,REAL,False
M5_EfficientNetB0,blur_light,img_007_fakeB.png,FAKE,B,0.9276,FAKE,True
M5_EfficientNetB0,blur_light,img_008_fakeB.png,FAKE,B,0.5747,FAKE,True
M5_EfficientNetB0,blur_light,img_009_fakeB.png,FAKE,B,0.315,REAL,False
M5_EfficientNetB0,blur_light,img_010_fakeB.png,FAKE,B,0.005,REAL,False
M5_EfficientNetB0,blur_light,img_011_fakeB.png,FAKE,B,0.1299,REAL,False
M5_EfficientNetB0,blur_light,img_012_fakeB.png,FAKE,B,0.0875,REAL,False
M5_EfficientNetB0,blur_light,img_013_fakeB.png,FAKE,B,0.2469,REAL,False
M5_EfficientNetB0,blur_light,img_014_fakeB.png,FAKE,B,0.0011,REAL,False
M5_EfficientNetB0,blur_light,img_015_fakeB.png,FAKE,B,0.9631,FAKE,True
M5_EfficientNetB0,blur_light,img_016_fakeB.png,FAKE,B,0.3407,REAL,False
M5_EfficientNetB0,blur_light,img_017_fakeB.png,FAKE,B,0.0332,REAL,False
M5_EfficientNetB0,blur_light,img_018_fakeB.png,FAKE,B,0.0427,REAL,False
M5_EfficientNetB0,blur_light,img_019_fakeB.png,FAKE,B,0.388,REAL,False
M5_EfficientNetB0,blur_light,img_020_fakeB.png,FAKE,B,0.0363,REAL,False
M5_EfficientNetB0,blur_medium,img_001_real.png,REAL,REAL,0.0175,REAL,True
M5_EfficientNetB0,blur_medium,img_002_real.png,REAL,REAL,0.0019,REAL,True
M5_EfficientNetB0,blur_medium,img_003_real.png,REAL,REAL,0.0019,REAL,True
M5_EfficientNetB0,blur_medium,img_004_real.png,REAL,REAL,0.0242,REAL,True
M5_EfficientNetB0,blur_medium,img_005_real.png,REAL,REAL,0.6081,FAKE,False
M5_EfficientNetB0,blur_medium,img_006_real.png,REAL,REAL,0.0015,REAL,True
M5_EfficientNetB0,blur_medium,img_007_real.png,REAL,REAL,0.0004,REAL,True
M5_EfficientNetB0,blur_medium,img_008_real.png,REAL,REAL,0.0078,REAL,True
M5_EfficientNetB0,blur_medium,img_009_real.png,REAL,REAL,0.3256,REAL,True
M5_EfficientNetB0,blur_medium,img_010_real.png,REAL,REAL,0.2417,REAL,True
M5_EfficientNetB0,blur_medium,img_011_real.png,REAL,REAL,0.9511,FAKE,False
M5_EfficientNetB0,blur_medium,img_012_real.png,REAL,REAL,0.0047,REAL,True
M5_EfficientNetB0,blur_medium,img_013_real.png,REAL,REAL,0.0054,REAL,True
M5_EfficientNetB0,blur_medium,img_014_real.png,REAL,REAL,0.4792,REAL,True
M5_EfficientNetB0,blur_medium,img_015_real.png,REAL,REAL,0.0175,REAL,True
M5_EfficientNetB0,blur_medium,img_016_real.png,REAL,REAL,0.0019,REAL,True
M5_EfficientNetB0,blur_medium,img_017_real.png,REAL,REAL,0.8721,FAKE,False
M5_EfficientNetB0,blur_medium,img_018_real.png,REAL,REAL,0.0019,REAL,True
M5_EfficientNetB0,blur_medium,img_019_real.png,REAL,REAL,0.0242,REAL,True
M5_EfficientNetB0,blur_medium,img_020_real.png,REAL,REAL,0.648,FAKE,False
M5_EfficientNetB0,blur_medium,img_001_fakeA.png,FAKE,A,0.0372,REAL,False
M5_EfficientNetB0,blur_medium,img_002_fakeA.png,FAKE,A,0.0155,REAL,False
M5_EfficientNetB0,blur_medium,img_003_fakeA.png,FAKE,A,0.9965,FAKE,True
M5_EfficientNetB0,blur_medium,img_004_fakeA.png,FAKE,A,0.0495,REAL,False
M5_EfficientNetB0,blur_medium,img_005_fakeA.png,FAKE,A,0.5141,FAKE,True
M5_EfficientNetB0,blur_medium,img_006_fakeA.png,FAKE,A,0.0,REAL,False
M5_EfficientNetB0,blur_medium,img_007_fakeA.png,FAKE,A,0.9792,FAKE,True
M5_EfficientNetB0,blur_medium,img_008_fakeA.png,FAKE,A,0.3235,REAL,False
M5_EfficientNetB0,blur_medium,img_009_fakeA.png,FAKE,A,0.2635,REAL,False
M5_EfficientNetB0,blur_medium,img_010_fakeA.png,FAKE,A,0.0066,REAL,False
M5_EfficientNetB0,blur_medium,img_011_fakeA.png,FAKE,A,0.0361,REAL,False
M5_EfficientNetB0,blur_medium,img_012_fakeA.png,FAKE,A,0.0901,REAL,False
M5_EfficientNetB0,blur_medium,img_013_fakeA.png,FAKE,A,0.1858,REAL,False
M5_EfficientNetB0,blur_medium,img_014_fakeA.png,FAKE,A,0.0061,REAL,False
M5_EfficientNetB0,blur_medium,img_015_fakeA.png,FAKE,A,0.9862,FAKE,True
M5_EfficientNetB0,blur_medium,img_016_fakeA.png,FAKE,A,0.1656,REAL,False
M5_EfficientNetB0,blur_medium,img_017_fakeA.png,FAKE,A,0.1132,REAL,False
M5_EfficientNetB0,blur_medium,img_018_fakeA.png,FAKE,A,0.546,FAKE,True
M5_EfficientNetB0,blur_medium,img_019_fakeA.png,FAKE,A,0.4462,REAL,False
M5_EfficientNetB0,blur_medium,img_020_fakeA.png,FAKE,A,0.0152,REAL,False
M5_EfficientNetB0,blur_medium,img_001_fakeB.png,FAKE,B,0.032,REAL,False
M5_EfficientNetB0,blur_medium,img_002_fakeB.png,FAKE,B,0.007,REAL,False
M5_EfficientNetB0,blur_medium,img_003_fakeB.png,FAKE,B,0.9992,FAKE,True
M5_EfficientNetB0,blur_medium,img_004_fakeB.png,FAKE,B,0.2043,REAL,False
M5_EfficientNetB0,blur_medium,img_005_fakeB.png,FAKE,B,0.4895,REAL,False
M5_EfficientNetB0,blur_medium,img_006_fakeB.png,FAKE,B,0.0,REAL,False
M5_EfficientNetB0,blur_medium,img_007_fakeB.png,FAKE,B,0.8284,FAKE,True
M5_EfficientNetB0,blur_medium,img_008_fakeB.png,FAKE,B,0.2107,REAL,False
M5_EfficientNetB0,blur_medium,img_009_fakeB.png,FAKE,B,0.0989,REAL,False
M5_EfficientNetB0,blur_medium,img_010_fakeB.png,FAKE,B,0.0034,REAL,False
M5_EfficientNetB0,blur_medium,img_011_fakeB.png,FAKE,B,0.0176,REAL,False
M5_EfficientNetB0,blur_medium,img_012_fakeB.png,FAKE,B,0.1319,REAL,False
M5_EfficientNetB0,blur_medium,img_013_fakeB.png,FAKE,B,0.1386,REAL,False
M5_EfficientNetB0,blur_medium,img_014_fakeB.png,FAKE,B,0.0007,REAL,False
M5_EfficientNetB0,blur_medium,img_015_fakeB.png,FAKE,B,0.9866,FAKE,True
M5_EfficientNetB0,blur_medium,img_016_fakeB.png,FAKE,B,0.314,REAL,False
M5_EfficientNetB0,blur_medium,img_017_fakeB.png,FAKE,B,0.0439,REAL,False
M5_EfficientNetB0,blur_medium,img_018_fakeB.png,FAKE,B,0.5229,FAKE,True
M5_EfficientNetB0,blur_medium,img_019_fakeB.png,FAKE,B,0.1042,REAL,False
M5_EfficientNetB0,blur_medium,img_020_fakeB.png,FAKE,B,0.0158,REAL,False
M5_EfficientNetB0,noise_low,img_001_real.png,REAL,REAL,0.3883,REAL,True
M5_EfficientNetB0,noise_low,img_002_real.png,REAL,REAL,0.168,REAL,True
M5_EfficientNetB0,noise_low,img_003_real.png,REAL,REAL,0.3466,REAL,True
M5_EfficientNetB0,noise_low,img_004_real.png,REAL,REAL,0.1251,REAL,True
M5_EfficientNetB0,noise_low,img_005_real.png,REAL,REAL,0.117,REAL,True
M5_EfficientNetB0,noise_low,img_006_real.png,REAL,REAL,0.0053,REAL,True
M5_EfficientNetB0,noise_low,img_007_real.png,REAL,REAL,0.0005,REAL,True
M5_EfficientNetB0,noise_low,img_008_real.png,REAL,REAL,0.0459,REAL,True
M5_EfficientNetB0,noise_low,img_009_real.png,REAL,REAL,0.5498,FAKE,False
M5_EfficientNetB0,noise_low,img_010_real.png,REAL,REAL,0.9504,FAKE,False
M5_EfficientNetB0,noise_low,img_011_real.png,REAL,REAL,0.4699,REAL,True
M5_EfficientNetB0,noise_low,img_012_real.png,REAL,REAL,0.0998,REAL,True
M5_EfficientNetB0,noise_low,img_013_real.png,REAL,REAL,0.1858,REAL,True
M5_EfficientNetB0,noise_low,img_014_real.png,REAL,REAL,0.0567,REAL,True
M5_EfficientNetB0,noise_low,img_015_real.png,REAL,REAL,0.6354,FAKE,False
M5_EfficientNetB0,noise_low,img_016_real.png,REAL,REAL,0.3152,REAL,True
M5_EfficientNetB0,noise_low,img_017_real.png,REAL,REAL,0.7865,FAKE,False
M5_EfficientNetB0,noise_low,img_018_real.png,REAL,REAL,0.0213,REAL,True
M5_EfficientNetB0,noise_low,img_019_real.png,REAL,REAL,0.173,REAL,True
M5_EfficientNetB0,noise_low,img_020_real.png,REAL,REAL,0.0094,REAL,True
M5_EfficientNetB0,noise_low,img_001_fakeA.png,FAKE,A,0.0004,REAL,False
M5_EfficientNetB0,noise_low,img_002_fakeA.png,FAKE,A,0.0002,REAL,False
M5_EfficientNetB0,noise_low,img_003_fakeA.png,FAKE,A,0.9991,FAKE,True
M5_EfficientNetB0,noise_low,img_004_fakeA.png,FAKE,A,0.0029,REAL,False
M5_EfficientNetB0,noise_low,img_005_fakeA.png,FAKE,A,0.91,FAKE,True
M5_EfficientNetB0,noise_low,img_006_fakeA.png,FAKE,A,0.0013,REAL,False
M5_EfficientNetB0,noise_low,img_007_fakeA.png,FAKE,A,0.9559,FAKE,True
M5_EfficientNetB0,noise_low,img_008_fakeA.png,FAKE,A,0.9971,FAKE,True
M5_EfficientNetB0,noise_low,img_009_fakeA.png,FAKE,A,0.6997,FAKE,True
M5_EfficientNetB0,noise_low,img_010_fakeA.png,FAKE,A,0.0211,REAL,False
M5_EfficientNetB0,noise_low,img_011_fakeA.png,FAKE,A,0.5741,FAKE,True
M5_EfficientNetB0,noise_low,img_012_fakeA.png,FAKE,A,0.0643,REAL,False
M5_EfficientNetB0,noise_low,img_013_fakeA.png,FAKE,A,0.7275,FAKE,True
M5_EfficientNetB0,noise_low,img_014_fakeA.png,FAKE,A,0.482,REAL,False
M5_EfficientNetB0,noise_low,img_015_fakeA.png,FAKE,A,0.9863,FAKE,True
M5_EfficientNetB0,noise_low,img_016_fakeA.png,FAKE,A,0.9918,FAKE,True
M5_EfficientNetB0,noise_low,img_017_fakeA.png,FAKE,A,0.2844,REAL,False
M5_EfficientNetB0,noise_low,img_018_fakeA.png,FAKE,A,0.5517,FAKE,True
M5_EfficientNetB0,noise_low,img_019_fakeA.png,FAKE,A,0.9837,FAKE,True
M5_EfficientNetB0,noise_low,img_020_fakeA.png,FAKE,A,0.5999,FAKE,True
M5_EfficientNetB0,noise_low,img_001_fakeB.png,FAKE,B,0.0034,REAL,False
M5_EfficientNetB0,noise_low,img_002_fakeB.png,FAKE,B,0.0001,REAL,False
M5_EfficientNetB0,noise_low,img_003_fakeB.png,FAKE,B,0.9983,FAKE,True
M5_EfficientNetB0,noise_low,img_004_fakeB.png,FAKE,B,0.1066,REAL,False
M5_EfficientNetB0,noise_low,img_005_fakeB.png,FAKE,B,0.987,FAKE,True
M5_EfficientNetB0,noise_low,img_006_fakeB.png,FAKE,B,0.0002,REAL,False
M5_EfficientNetB0,noise_low,img_007_fakeB.png,FAKE,B,0.5607,FAKE,True
M5_EfficientNetB0,noise_low,img_008_fakeB.png,FAKE,B,0.8761,FAKE,True
M5_EfficientNetB0,noise_low,img_009_fakeB.png,FAKE,B,0.2843,REAL,False
M5_EfficientNetB0,noise_low,img_010_fakeB.png,FAKE,B,0.0079,REAL,False
M5_EfficientNetB0,noise_low,img_011_fakeB.png,FAKE,B,0.1527,REAL,False
M5_EfficientNetB0,noise_low,img_012_fakeB.png,FAKE,B,0.1631,REAL,False
M5_EfficientNetB0,noise_low,img_013_fakeB.png,FAKE,B,0.0256,REAL,False
M5_EfficientNetB0,noise_low,img_014_fakeB.png,FAKE,B,0.1743,REAL,False
M5_EfficientNetB0,noise_low,img_015_fakeB.png,FAKE,B,0.9923,FAKE,True
M5_EfficientNetB0,noise_low,img_016_fakeB.png,FAKE,B,0.9956,FAKE,True
M5_EfficientNetB0,noise_low,img_017_fakeB.png,FAKE,B,0.0442,REAL,False
