detector,condition,filename,true_label,generator,fake_score,predicted_label,correct
M4_EfficientNetB4,noise_low,img_004_real.png,REAL,REAL,0.8358,FAKE,False
M4_EfficientNetB4,noise_low,img_005_real.png,REAL,REAL,0.87,FAKE,False
M4_EfficientNetB4,noise_low,img_006_real.png,REAL,REAL,0.8356,FAKE,False
M4_EfficientNetB4,noise_low,img_007_real.png,REAL,REAL,0.439,REAL,True
M4_EfficientNetB4,noise_low,img_008_real.png,REAL,REAL,0.9562,FAKE,False
M4_EfficientNetB4,noise_low,img_009_real.png,REAL,REAL,0.8907,FAKE,False
M4_EfficientNetB4,noise_low,img_010_real.png,REAL,REAL,0.9505,FAKE,False
M4_EfficientNetB4,noise_low,img_011_real.png,REAL,REAL,0.9252,FAKE,False
M4_EfficientNetB4,noise_low,img_012_real.png,REAL,REAL,0.8549,FAKE,False
M4_EfficientNetB4,noise_low,img_013_real.png,REAL,REAL,0.8478,FAKE,False
M4_EfficientNetB4,noise_low,img_014_real.png,REAL,REAL,0.8781,FAKE,False
M4_EfficientNetB4,noise_low,img_015_real.png,REAL,REAL,0.8627,FAKE,False
M4_EfficientNetB4,noise_low,img_016_real.png,REAL,REAL,0.8726,FAKE,False
M4_EfficientNetB4,noise_low,img_017_real.png,REAL,REAL,0.9114,FAKE,False
M4_EfficientNetB4,noise_low,img_018_real.png,REAL,REAL,0.8005,FAKE,False
M4_EfficientNetB4,noise_low,img_019_real.png,REAL,REAL,0.8218,FAKE,False
M4_EfficientNetB4,noise_low,img_020_real.png,REAL,REAL,0.9007,FAKE,False
M4_EfficientNetB4,noise_low,img_001_fakeA.png,FAKE,A,0.9843,FAKE,True
M4_EfficientNetB4,noise_low,img_002_fakeA.png,FAKE,A,0.8372,FAKE,True
M4_EfficientNetB4,noise_low,img_003_fakeA.png,FAKE,A,0.9752,FAKE,True
M4_EfficientNetB4,noise_low,img_004_fakeA.png,FAKE,A,0.9333,FAKE,True
M4_EfficientNetB4,noise_low,img_005_fakeA.png,FAKE,A,0.6291,FAKE,True
M4_EfficientNetB4,noise_low,img_006_fakeA.png,FAKE,A,0.892,FAKE,True
M4_EfficientNetB4,noise_low,img_007_fakeA.png,FAKE,A,0.9603,FAKE,True
M4_EfficientNetB4,noise_low,img_008_fakeA.png,FAKE,A,0.9626,FAKE,True
M4_EfficientNetB4,noise_low,img_009_fakeA.png,FAKE,A,0.7164,FAKE,True
M4_EfficientNetB4,noise_low,img_010_fakeA.png,FAKE,A,0.8241,FAKE,True
M4_EfficientNetB4,noise_low,img_011_fakeA.png,FAKE,A,0.5502,FAKE,True
M4_EfficientNetB4,noise_low,img_012_fakeA.png,FAKE,A,0.2389,REAL,False
M4_EfficientNetB4,noise_low,img_013_fakeA.png,FAKE,A,0.7846,FAKE,True
M4_EfficientNetB4,noise_low,img_014_fakeA.png,FAKE,A,0.1535,REAL,False
M4_EfficientNetB4,noise_low,img_015_fakeA.png,FAKE,A,0.9445,FAKE,True
M4_EfficientNetB4,noise_low,img_016_fakeA.png,FAKE,A,0.9577,FAKE,True
M4_EfficientNetB4,noise_low,img_017_fakeA.png,FAKE,A,0.8917,FAKE,True
M4_EfficientNetB4,noise_low,img_018_fakeA.png,FAKE,A,0.7283,FAKE,True
M4_EfficientNetB4,noise_low,img_019_fakeA.png,FAKE,A,0.9531,FAKE,True
M4_EfficientNetB4,noise_low,img_020_fakeA.png,FAKE,A,0.9932,FAKE,True
M4_EfficientNetB4,noise_low,img_001_fakeB.png,FAKE,B,0.993,FAKE,True
M4_EfficientNetB4,noise_low,img_002_fakeB.png,FAKE,B,0.7699,FAKE,True
M4_EfficientNetB4,noise_low,img_003_fakeB.png,FAKE,B,0.9695,FAKE,True
M4_EfficientNetB4,noise_low,img_004_fakeB.png,FAKE,B,0.9379,FAKE,True
M4_EfficientNetB4,noise_low,img_005_fakeB.png,FAKE,B,0.6444,FAKE,True
M4_EfficientNetB4,noise_low,img_006_fakeB.png,FAKE,B,0.8336,FAKE,True
M4_EfficientNetB4,noise_low,img_007_fakeB.png,FAKE,B,0.9438,FAKE,True
M4_EfficientNetB4,noise_low,img_008_fakeB.png,FAKE,B,0.947,FAKE,True
M4_EfficientNetB4,noise_low,img_009_fakeB.png,FAKE,B,0.7324,FAKE,True
M4_EfficientNetB4,noise_low,img_010_fakeB.png,FAKE,B,0.9028,FAKE,True
M4_EfficientNetB4,noise_low,img_011_fakeB.png,FAKE,B,0.5917,FAKE,True
M4_EfficientNetB4,noise_low,img_012_fakeB.png,FAKE,B,0.4885,REAL,False
